array61	array64	array69	array70	array71	array12	array13	array14	array15	array17	array112	array116	array117	array118	array119	array1	array2	array3	array4	array5
13.04208233886025	12.289079655840386	12.760615404673255	12.440927431462793	13.26120215057865	13.723929282402922	12.863401313291964	13.576595554199491	13.059214502837287	13.211930388580553	10.442355832315934	10.254341643658135	10.077312897529334	10.269312075428797	10.206582342667343	13.327482543144638	13.296192164615967	13.46899149519601	12.911310169540464	13.24088162006016
4.991199729270415	4.652346175959545	4.564381655327114	3.1488314637545534	4.9230294611820895	5.6539662676527875	5.01141298737596	4.946801879521585	4.8516060680549336	4.530544588903876	6.455783142615367	5.685302703105621	5.72378836895753	6.563927206138881	5.9192468295654255	4.979770601164675	4.852945354121088	5.890823730571751	3.9898984012690346	5.548718724587807
5.994227182705758	5.379866308977291	6.183665078265942	5.187563790433523	5.800237898372514	6.908079622145874	6.75962504189231	7.193239805658425	6.676146203589966	6.560635863136815	5.729020324119495	5.901033451026196	5.536364089369846	5.847919861935824	5.065708926989692	6.194385611774724	5.491162882892781	5.781951028930788	5.1071391500539205	6.259107962577094
4.846504299318766	4.659356783032552	4.681707930554401	3.619784364736209	5.62885633963466	5.838014160450212	5.373297226106004	5.577284940595922	4.601696694256003	4.9610432703162175	5.176137441500608	5.603002754718846	5.096759734387998	4.973920617878762	5.054035411142237	5.659424561565997	5.6533533203396535	5.241098217916428	4.709068001122049	5.934660913845702
11.698771744846924	11.100341780956462	10.46319328076667	11.298584737889504	11.659247396428734	11.825207689371691	11.420684612241303	11.80051144219803	12.125072198505931	12.033155981122691	11.931106204825348	12.131068596883116	11.51052641450368	11.856077735453233	11.704392152379969	11.889461831705619	11.843683515171318	11.98098207647774	11.171883016323603	12.216340107284529
6.533122942911231	5.408842225177145	5.4756367308232266	5.842549351350778	5.806284017312812	6.1610966039929735	5.690880270757133	6.009407322226427	6.332417358209813	6.365857688845944	6.540737013894025	6.569026854933878	6.185191237956824	6.256016665617553	6.617364539558392	5.934065840576641	6.357410312442075	6.325687410951953	6.327996833323935	6.6793945618933845
7.728279466269192	6.603735865452806	6.764373361780667	7.813006245412187	7.876122265237875	7.8310416429921474	7.1969611009158605	7.451715234240112	7.705980411495796	7.628049512758485	8.114903052875386	7.768646200382615	7.6104877605831796	7.743233010873145	7.420884117352029	8.01359028828877	7.903838763115898	8.296505859841945	7.49449859644898	7.938295637685181
7.503720380608408	7.142161257054896	8.017627225595422	7.675834192727783	7.735978330940786	7.898503678776166	8.144164487833358	8.102665960793423	8.527826404221283	9.102685819010658	8.574472453114538	7.626054757946645	7.043618392699184	7.98457507852193	7.920688756395578	9.159655984986694	9.269203661065196	9.81789786731395	8.41242515926954	9.694785062150965
8.472028291289025	7.785633102513101	7.968102256387731	8.032211673874297	8.136965145125782	7.567148295717822	7.3951062819417235	7.787933200731557	7.9057517584961845	8.060436462032095	8.138580614219896	8.327853820694674	7.475176027187866	8.4448614590494	7.315117836686071	7.233538070502126	6.799830403814866	7.15756069935355	6.332311836948478	7.007451385839675
3.226947044817142	4.2305617492979115	5.401767349196589	3.9566380886731984	4.956550437425971	5.31134368323545	5.089302324461843	3.9539660495422764	5.9124327057746395	4.11209044847017	4.3949414258959685	5.185285404214871	4.873147079778766	5.223995982845248	4.138207261654936	4.510818228910533	5.694797006969492	5.473955091643809	4.688188978250363	5.927866796937564
7.659343985102758	7.790931187969288	8.212231929929944	8.062986978756872	8.509342385644281	8.54847071098671	8.095095715785257	8.209271004666153	8.532408227014288	8.708739443121654	8.520266201013621	8.245712015008099	8.226711788936814	8.256090454250506	8.34803346411206	8.756525812711452	8.828552146203556	8.8261265786496	8.20130164368893	9.053531407401726
4.921073274884434	4.519562178303788	5.418943669837701	4.256921531495006	5.3705228272982835	6.003192020470015	5.14378305136742	5.353678934340171	5.759561280689323	5.34753956657488	5.934092782298107	6.106085192343205	4.847556755999583	5.084392362183151	5.278995718244165	5.159625377283891	5.503919999859839	5.81705073481786	5.180237130393062	5.718435872486424
2.6415143890802737	2.60514601538492	2.238337229384689	1.9043407868609312	2.5971482060647015	1.100515866118686	2.355915922284552	2.2992955886557334	2.8638475970186015	3.115027174228707	5.234897486060638	4.557149610005568	3.745048411659505	3.3073748631336652	5.1217251249854945	1.7936304101550231	1.5702626890700433	2.888058750360208	2.4931437839201456	3.5007292121429816
8.489357642263592	8.743253240444213	8.425299199628968	8.739298373138983	9.280219855171019	8.88555791137828	8.80489188227781	9.133204293179196	9.699156492466571	9.76223322590425	10.062744063912037	10.237434487277584	9.007971813785845	9.61890939143688	9.580898363220742	9.569447488929203	9.235876467917892	9.74916087335537	8.502884082510842	9.658969488223201
8.383315220102403	7.719992773521341	8.35507651076462	7.602168613291809	8.130177387762789	8.725005877307195	8.316198416317446	7.874705063537493	8.441592529107162	8.858699415351346	8.531980608512399	8.722827563127586	8.120837741495647	8.12136466400425	8.667845084432981	8.529983043905915	8.577063083565704	9.055135512578145	8.481464778807108	8.529942487187489
8.193774135093129	7.244180201952616	7.966144100877949	8.357391225863115	8.66354574764069	8.533409621814675	8.382998500165032	8.326016964718042	8.658993605263337	8.238338003259031	8.974517892517076	8.709225527266033	8.519416738132954	8.405189851086801	8.60524745709734	8.46016329421903	8.396558886984627	8.228488444424666	7.8606203183861325	8.911421268661506
